row_id,probe,condition,video_id,question_id,category_key,category_label,model_key,model_name,a_prior,a_visual,chosen_answer_type,is_correct,supports_logprob,logprob_prior,logprob_visual
144,I-A,original,orig_v_043,orig_q_143,falling_objects,Falling objects,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,prior,1,yes,-0.9400000000000002,-2.14
145,I-A,original,orig_v_044,orig_q_144,water_splashing,Water splashing,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,prior,1,yes,-0.9200000000000002,-2.12
146,I-A,original,orig_v_045,orig_q_145,glass_breaking,Glass breaking,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,prior,1,yes,-0.9000000000000001,-2.1
147,I-A,original,orig_v_046,orig_q_146,pouring_liquid,Pouring liquid,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,prior,1,yes,-0.8800000000000001,-2.08
148,I-A,original,orig_v_047,orig_q_147,fire_burning,Fire / burning,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,prior,1,yes,-1.0000000000000002,-2.2
149,I-A,original,orig_v_048,orig_q_148,falling_objects,Falling objects,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,prior,1,yes,-0.9800000000000002,-2.18
150,I-A,original,orig_v_049,orig_q_149,water_splashing,Water splashing,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,prior,1,yes,-0.9600000000000002,-2.16
151,I-A,original,orig_v_000,orig_q_150,glass_breaking,Glass breaking,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,prior,1,yes,-0.9400000000000002,-2.14
152,I-A,original,orig_v_001,orig_q_151,pouring_liquid,Pouring liquid,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,prior,1,yes,-0.9200000000000002,-2.12
153,I-A,original,orig_v_002,orig_q_152,fire_burning,Fire / burning,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,prior,1,yes,-0.9000000000000001,-2.1
154,I-A,original,orig_v_003,orig_q_153,falling_objects,Falling objects,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,prior,1,yes,-0.8800000000000001,-2.08
155,I-A,original,orig_v_004,orig_q_154,water_splashing,Water splashing,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,prior,1,yes,-1.0000000000000002,-2.2
156,I-A,original,orig_v_005,orig_q_155,glass_breaking,Glass breaking,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,prior,1,yes,-0.9800000000000002,-2.18
157,I-A,original,orig_v_006,orig_q_156,pouring_liquid,Pouring liquid,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,prior,1,yes,-0.9600000000000002,-2.16
158,I-A,original,orig_v_007,orig_q_157,fire_burning,Fire / burning,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,prior,1,yes,-0.9400000000000002,-2.14
159,I-A,original,orig_v_008,orig_q_158,falling_objects,Falling objects,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,prior,1,yes,-0.9200000000000002,-2.12
160,I-A,original,orig_v_009,orig_q_159,water_splashing,Water splashing,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,prior,1,yes,-0.9000000000000001,-2.1
161,I-A,original,orig_v_010,orig_q_160,glass_breaking,Glass breaking,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,visual,0,yes,-2.98,-2.08
162,I-A,original,orig_v_011,orig_q_161,pouring_liquid,Pouring liquid,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,visual,0,yes,-3.1,-2.2
163,I-A,original,orig_v_012,orig_q_162,fire_burning,Fire / burning,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,visual,0,yes,-3.08,-2.18
164,I-A,original,orig_v_013,orig_q_163,falling_objects,Falling objects,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,visual,0,yes,-3.06,-2.16
165,I-A,original,orig_v_014,orig_q_164,water_splashing,Water splashing,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,visual,0,yes,-3.04,-2.14
166,I-A,original,orig_v_015,orig_q_165,glass_breaking,Glass breaking,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,visual,0,yes,-3.02,-2.12
167,I-A,original,orig_v_016,orig_q_166,pouring_liquid,Pouring liquid,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,visual,0,yes,-3.0,-2.1
168,I-A,original,orig_v_017,orig_q_167,fire_burning,Fire / burning,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,visual,0,yes,-2.98,-2.08
169,I-A,original,orig_v_018,orig_q_168,falling_objects,Falling objects,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,visual,0,yes,-3.1,-2.2
170,I-A,original,orig_v_019,orig_q_169,water_splashing,Water splashing,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,visual,0,yes,-3.08,-2.18
171,I-A,original,orig_v_020,orig_q_170,glass_breaking,Glass breaking,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,visual,0,yes,-3.06,-2.16
172,I-A,original,orig_v_021,orig_q_171,pouring_liquid,Pouring liquid,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,visual,0,yes,-3.04,-2.14
173,I-A,original,orig_v_022,orig_q_172,fire_burning,Fire / burning,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,visual,0,yes,-3.02,-2.12
174,I-A,original,orig_v_023,orig_q_173,falling_objects,Falling objects,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,visual,0,yes,-3.0,-2.1
175,I-A,original,orig_v_024,orig_q_174,water_splashing,Water splashing,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,visual,0,yes,-2.98,-2.08
176,I-A,original,orig_v_025,orig_q_175,glass_breaking,Glass breaking,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,visual,0,yes,-3.1,-2.2
177,I-A,original,orig_v_026,orig_q_176,pouring_liquid,Pouring liquid,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,visual,0,yes,-3.08,-2.18
178,I-A,original,orig_v_027,orig_q_177,fire_burning,Fire / burning,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,visual,0,yes,-3.06,-2.16
179,I-A,original,orig_v_028,orig_q_178,falling_objects,Falling objects,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,visual,0,yes,-3.04,-2.14
180,I-A,original,orig_v_029,orig_q_179,water_splashing,Water splashing,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,visual,0,yes,-3.02,-2.12
181,I-A,original,orig_v_030,orig_q_180,glass_breaking,Glass breaking,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,visual,0,yes,-3.0,-2.1
182,I-A,original,orig_v_031,orig_q_181,pouring_liquid,Pouring liquid,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,visual,0,yes,-2.98,-2.08
183,I-A,original,orig_v_032,orig_q_182,fire_burning,Fire / burning,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,visual,0,yes,-3.1,-2.2
184,I-A,original,orig_v_033,orig_q_183,falling_objects,Falling objects,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,visual,0,yes,-3.08,-2.18
185,I-A,original,orig_v_034,orig_q_184,water_splashing,Water splashing,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,visual,0,yes,-3.06,-2.16
186,I-A,original,orig_v_035,orig_q_185,glass_breaking,Glass breaking,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,visual,0,yes,-3.04,-2.14
187,I-A,original,orig_v_036,orig_q_186,pouring_liquid,Pouring liquid,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,visual,0,yes,-3.02,-2.12
188,I-A,original,orig_v_037,orig_q_187,fire_burning,Fire / burning,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,visual,0,yes,-3.0,-2.1
189,I-A,original,orig_v_038,orig_q_188,falling_objects,Falling objects,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,visual,0,yes,-2.98,-2.08
190,I-A,original,orig_v_039,orig_q_189,water_splashing,Water splashing,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,visual,0,yes,-3.1,-2.2
191,I-A,original,orig_v_040,orig_q_190,glass_breaking,Glass breaking,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,visual,0,yes,-3.08,-2.18
192,I-A,original,orig_v_041,orig_q_191,pouring_liquid,Pouring liquid,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,visual,0,yes,-3.06,-2.16
193,I-A,original,orig_v_042,orig_q_192,fire_burning,Fire / burning,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,visual,0,yes,-3.04,-2.14
194,I-A,original,orig_v_043,orig_q_193,falling_objects,Falling objects,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,visual,0,yes,-3.02,-2.12
195,I-A,original,orig_v_044,orig_q_194,water_splashing,Water splashing,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,visual,0,yes,-3.0,-2.1
196,I-A,original,orig_v_045,orig_q_195,glass_breaking,Glass breaking,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,visual,0,yes,-2.98,-2.08
197,I-A,original,orig_v_046,orig_q_196,pouring_liquid,Pouring liquid,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,visual,0,yes,-3.1,-2.2
198,I-A,original,orig_v_047,orig_q_197,fire_burning,Fire / burning,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,visual,0,yes,-3.08,-2.18
199,I-A,original,orig_v_048,orig_q_198,falling_objects,Falling objects,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,visual,0,yes,-3.06,-2.16
200,I-A,original,orig_v_049,orig_q_199,water_splashing,Water splashing,qwen2_vl_2b,Qwen2-VL-2B,prior-consistent event,visually grounded event,visual,0,yes,-3.04,-2.14
201,I-A,reversed,rev_v_000,rev_q_000,glass_breaking,Glass breaking,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.8199999999999998,-2.4
202,I-A,reversed,rev_v_001,rev_q_001,pouring_liquid,Pouring liquid,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.8049999999999997,-2.385
203,I-A,reversed,rev_v_002,rev_q_002,fire_burning,Fire / burning,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.79,-2.37
204,I-A,reversed,rev_v_003,rev_q_003,falling_objects,Falling objects,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.775,-2.355
205,I-A,reversed,rev_v_004,rev_q_004,water_splashing,Water splashing,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.7599999999999998,-2.34
206,I-A,reversed,rev_v_005,rev_q_005,glass_breaking,Glass breaking,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.7449999999999997,-2.3249999999999997
207,I-A,reversed,rev_v_006,rev_q_006,pouring_liquid,Pouring liquid,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.73,-2.31
208,I-A,reversed,rev_v_007,rev_q_007,fire_burning,Fire / burning,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.7149999999999999,-2.295
209,I-A,reversed,rev_v_008,rev_q_008,falling_objects,Falling objects,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.6999999999999997,-2.28
210,I-A,reversed,rev_v_009,rev_q_009,water_splashing,Water splashing,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.8199999999999998,-2.4
211,I-A,reversed,rev_v_010,rev_q_010,glass_breaking,Glass breaking,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.8049999999999997,-2.385
212,I-A,reversed,rev_v_011,rev_q_011,pouring_liquid,Pouring liquid,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.79,-2.37
213,I-A,reversed,rev_v_012,rev_q_012,fire_burning,Fire / burning,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.775,-2.355
214,I-A,reversed,rev_v_013,rev_q_013,falling_objects,Falling objects,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.7599999999999998,-2.34
215,I-A,reversed,rev_v_014,rev_q_014,water_splashing,Water splashing,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.7449999999999997,-2.3249999999999997
216,I-A,reversed,rev_v_015,rev_q_015,glass_breaking,Glass breaking,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.73,-2.31
217,I-A,reversed,rev_v_016,rev_q_016,pouring_liquid,Pouring liquid,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.7149999999999999,-2.295
218,I-A,reversed,rev_v_017,rev_q_017,fire_burning,Fire / burning,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.6999999999999997,-2.28
219,I-A,reversed,rev_v_018,rev_q_018,falling_objects,Falling objects,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.8199999999999998,-2.4
220,I-A,reversed,rev_v_019,rev_q_019,water_splashing,Water splashing,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.8049999999999997,-2.385
221,I-A,reversed,rev_v_020,rev_q_020,glass_breaking,Glass breaking,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.79,-2.37
222,I-A,reversed,rev_v_021,rev_q_021,pouring_liquid,Pouring liquid,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.775,-2.355
223,I-A,reversed,rev_v_022,rev_q_022,fire_burning,Fire / burning,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.7599999999999998,-2.34
224,I-A,reversed,rev_v_023,rev_q_023,falling_objects,Falling objects,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.7449999999999997,-2.3249999999999997
225,I-A,reversed,rev_v_024,rev_q_024,water_splashing,Water splashing,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.73,-2.31
226,I-A,reversed,rev_v_025,rev_q_025,glass_breaking,Glass breaking,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.7149999999999999,-2.295
227,I-A,reversed,rev_v_026,rev_q_026,pouring_liquid,Pouring liquid,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.6999999999999997,-2.28
228,I-A,reversed,rev_v_027,rev_q_027,fire_burning,Fire / burning,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.8199999999999998,-2.4
229,I-A,reversed,rev_v_028,rev_q_028,falling_objects,Falling objects,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.8049999999999997,-2.385
230,I-A,reversed,rev_v_029,rev_q_029,water_splashing,Water splashing,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.79,-2.37
231,I-A,reversed,rev_v_030,rev_q_030,glass_breaking,Glass breaking,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.775,-2.355
232,I-A,reversed,rev_v_031,rev_q_031,pouring_liquid,Pouring liquid,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.7599999999999998,-2.34
233,I-A,reversed,rev_v_032,rev_q_032,fire_burning,Fire / burning,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.7449999999999997,-2.3249999999999997
234,I-A,reversed,rev_v_033,rev_q_033,falling_objects,Falling objects,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.73,-2.31
235,I-A,reversed,rev_v_034,rev_q_034,water_splashing,Water splashing,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.7149999999999999,-2.295
236,I-A,reversed,rev_v_035,rev_q_035,glass_breaking,Glass breaking,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.6999999999999997,-2.28
237,I-A,reversed,rev_v_036,rev_q_036,pouring_liquid,Pouring liquid,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.8199999999999998,-2.4
238,I-A,reversed,rev_v_037,rev_q_037,fire_burning,Fire / burning,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.8049999999999997,-2.385
239,I-A,reversed,rev_v_038,rev_q_038,falling_objects,Falling objects,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.79,-2.37
240,I-A,reversed,rev_v_039,rev_q_039,water_splashing,Water splashing,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.775,-2.355
241,I-A,reversed,rev_v_040,rev_q_040,glass_breaking,Glass breaking,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.7599999999999998,-2.34
242,I-A,reversed,rev_v_041,rev_q_041,pouring_liquid,Pouring liquid,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.7449999999999997,-2.3249999999999997
243,I-A,reversed,rev_v_042,rev_q_042,fire_burning,Fire / burning,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.73,-2.31
244,I-A,reversed,rev_v_043,rev_q_043,falling_objects,Falling objects,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.7149999999999999,-2.295
245,I-A,reversed,rev_v_044,rev_q_044,water_splashing,Water splashing,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.6999999999999997,-2.28
246,I-A,reversed,rev_v_045,rev_q_045,glass_breaking,Glass breaking,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.8199999999999998,-2.4
247,I-A,reversed,rev_v_046,rev_q_046,pouring_liquid,Pouring liquid,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.8049999999999997,-2.385
248,I-A,reversed,rev_v_047,rev_q_047,fire_burning,Fire / burning,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.79,-2.37
249,I-A,reversed,rev_v_048,rev_q_048,falling_objects,Falling objects,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.775,-2.355
250,I-A,reversed,rev_v_049,rev_q_049,water_splashing,Water splashing,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.7599999999999998,-2.34
251,I-A,reversed,rev_v_000,rev_q_050,glass_breaking,Glass breaking,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.7449999999999997,-2.3249999999999997
252,I-A,reversed,rev_v_001,rev_q_051,pouring_liquid,Pouring liquid,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,0,yes,-1.73,-2.31
